season,week,celebrity,borda_judge,borda_fan,condorcet_score,distortion,final_score,judge_weight
19,8,Michael Waltrip,0.0,0.0,6.0,0.0,0.0,0.5
19,9,Janel Parrish,4.5,5.0,4.5,0.03333333333333333,100.0,0.5
19,9,Alfonso Ribeiro,4.5,4.0,5.0,0.03333560399663065,95.42321625647797,0.5
19,9,Bethany Mota,3.0,3.0,5.0,0.08992348939980273,63.711295776669886,0.5
19,9,Sadie Robertson,2.0,2.0,5.0,0.1198259638710833,39.18575942126774,0.5
19,9,Lea Thompson,1.0,1.0,5.0,0.20675545429343758,11.528304569696791,0.5
19,9,Tommy Chong,0.0,0.0,5.0,0.0,0.0,0.5
19,10,Janel Parrish,4.0,4.0,4.0,0.0,100.0,0.5
19,10,Bethany Mota,3.0,3.0,4.0,0.07487271347074617,71.2563643264627,0.5
19,10,Alfonso Ribeiro,2.0,2.0,4.0,0.11205415371760398,44.39729231411981,0.5
19,10,Sadie Robertson,1.0,1.0,4.0,0.149478518327285,17.526074083635745,0.5
19,10,Tommy Chong,0.0,0.0,4.0,0.0,0.0,0.5
19,11,Alfonso Ribeiro,3.0,2.0,2.5,0.6993407857164129,100.0,0.5
19,11,Sadie Robertson,2.0,0.0,2.0,0.5999600000000027,0.0,0.5
19,11,Janel Parrish,1.0,1.0,2.0,0.29940999918108835,29.304248266141645,0.5
19,11,Bethany Mota,0.0,3.0,1.5,0.30096240656660034,41.34064451294148,0.5
20,1,Rumer Willis,11.0,11.0,11.0,0.0,100.00000000000001,0.75
20,1,Riker Lynch,10.0,10.0,11.0,0.05781706426308899,88.12336596309135,0.75
20,1,Nastia Liukin,9.0,9.0,11.0,0.11075488119578789,76.46446233516174,0.75
20,1,Robert Herjavec,8.0,8.0,11.0,0.12603739520158488,66.48588027147001,0.75
20,1,Michael Sam,6.0,7.0,10.0,0.20416074611858231,41.15266795979069,0.75
20,1,Noah Galloway,6.0,5.5,11.0,0.16253631160225443,45.10184634057067,0.75
20,1,Chris Soules,6.0,5.5,11.0,0.16253631160225443,45.10184634057067,0.75
20,1,Suzanne Somers,3.0,3.0,10.5,0.17152037931679695,15.184179066798409,0.75
20,1,Willow Shields,3.0,4.0,10.0,0.14588473190070672,15.863307358200549,0.75
20,1,Patti LaBelle,3.0,2.0,11.0,0.20612730331197968,14.104718595786524,0.75
20,1,Charlotte McKinney,0.5,1.0,10.5,0.016999809936172883,0.0,0.75
20,1,Redfoo,0.5,0.0,11.0,0.016666666666666666,0.4796970424663584,0.75
20,2,Nastia Liukin,11.0,11.0,11.0,0.0,100.0,0.75
20,2,Willow Shields,9.0,8.0,11.0,0.12008915155513031,74.51809894311636,0.75
20,2,Riker Lynch,9.0,10.0,10.0,0.12408380581527123,73.44367255413124,0.75
20,2,Rumer Willis,9.0,9.0,10.5,0.09074051534428378,75.33737628475141,0.75
20,2,Redfoo,7.0,7.0,11.0,0.0035451647139504547,63.784243918642204,0.75
20,2,Suzanne Somers,4.5,3.0,10.0,0.2867059252690169,20.201358787472802,0.75
20,2,Michael Sam,4.5,6.0,9.5,0.1400746648445924,30.60381160992354,0.75
20,2,Robert Herjavec,4.5,5.0,10.0,0.042232602018949676,35.28868731185566,0.75
20,2,Patti LaBelle,4.5,2.0,10.5,0.3308951328564392,18.73985857317928,0.75
20,2,Noah Galloway,2.0,4.0,10.0,0.24063270492977307,7.544843010807247,0.75
20,2,Charlotte McKinney,1.0,1.0,11.0,0.22747993856759668,0.0,0.75
20,2,Chris Soules,0.0,0.0,11.0,0.0,0.8285656598515585,0.75
20,3,Riker Lynch,9.5,10.0,9.5,0.018181818181818184,99.45641316554635,0.75
20,3,Nastia Liukin,9.5,9.0,10.0,0.018350752439914773,100.0,0.75
20,3,Rumer Willis,8.0,8.0,10.0,0.048882452301319754,83.34323556920364,0.75
20,3,Willow Shields,7.0,7.0,10.0,0.09251967195954514,70.18852371659177,0.75
20,3,Noah Galloway,6.0,6.0,10.0,0.16370013516799814,55.696380601325295,0.75
20,3,Robert Herjavec,5.0,5.0,10.0,0.08436005818911689,48.51313978549535,0.75
20,3,Chris Soules,4.0,4.0,10.0,0.01963374351496149,40.62029109302945,0.75
20,3,Suzanne Somers,3.0,2.0,9.5,0.16516341058564846,16.44824746261636,0.75
20,3,Michael Sam,2.0,3.0,9.5,0.04886463859714819,16.57752737685765,0.75
20,3,Charlotte McKinney,0.5,1.0,9.5,0.020946337842817027,0.0,0.75
20,3,Patti LaBelle,0.5,0.0,10.0,0.018181818181818184,0.6860280459181011,0.75
20,4,Willow Shields,9.0,9.0,9.0,0.0,100.0,0.6
20,4,Nastia Liukin,8.0,8.0,9.0,0.14958337264269655,82.51275733612526,0.6
20,4,Rumer Willis,7.0,7.0,9.0,0.19912244480121805,69.40382237843416,0.6
20,4,Riker Lynch,5.5,6.0,8.5,0.26783274155100395,48.89133046939412,0.6
20,4,Robert Herjavec,5.5,5.0,9.0,0.2528777596180696,48.451723417328765,0.6
20,4,Noah Galloway,4.0,4.0,9.0,0.30913321341519284,31.76657810364314,0.6
20,4,Michael Sam,2.5,3.0,8.5,0.28625834646035814,15.262190865028172,0.6
20,4,Patti LaBelle,2.5,2.0,9.0,0.09778697897400311,22.41630103964127,0.6
20,4,Suzanne Somers,1.0,0.0,8.5,0.08999999999999983,0.8752432021391489,0.6
20,4,Chris Soules,0.0,1.0,8.5,0.05999930105137935,0.0,0.6
20,5,Rumer Willis,8.0,8.0,8.0,0.0,100.0,0.6
20,5,Riker Lynch,6.5,7.0,7.5,0.0621846743558942,77.5252177704243,0.6
20,5,Nastia Liukin,6.5,6.0,8.0,0.06215698602388603,76.29418466553342,0.6
20,5,Willow Shields,5.0,5.0,8.0,0.19845578577009063,54.22837950253306,0.6
20,5,Suzanne Somers,3.5,2.0,7.5,0.16811533749452953,26.000051018031503,0.6
20,5,Noah Galloway,3.5,4.0,7.5,0.42582744709841325,24.425669560953516,0.6
20,5,Patti LaBelle,1.5,0.0,7.5,0.18666666666666665,0.5318599252885263,0.6
20,5,Chris Soules,1.5,3.0,7.0,0.24532851854082094,9.0198900281011,0.6
20,5,Robert Herjavec,0.0,1.0,7.5,0.059767025216159994,0.0,0.6
20,6,Riker Lynch,7.0,7.0,7.0,0.0,100.0,0.6
20,6,Willow Shields,5.5,5.0,7.0,0.22456113857268153,69.05789907033163,0.6
20,6,Nastia Liukin,5.5,6.0,6.5,0.2246545422600564,70.33341685318773,0.6
20,6,Rumer Willis,4.0,4.0,7.0,0.3317209474892967,48.039449731546156,0.6
20,6,Chris Soules,3.0,3.0,7.0,0.3644192366968962,33.907400387074574,0.6
20,6,Noah Galloway,1.5,2.0,6.5,0.5215858178604369,7.003702301376169,0.6
20,6,Patti LaBelle,1.5,0.0,6.5,0.14166666666666772,12.322453618703939,0.6
20,6,Robert Herjavec,0.0,1.0,6.5,0.28641263719663335,0.0,0.6
20,7,Nastia Liukin,6.0,5.0,5.5,0.057248890587272075,100.0,0.5
20,7,Willow Shields,5.0,6.0,5.5,0.17714285714285696,93.33939183391361,0.5
20,7,Noah Galloway,4.0,3.0,5.5,0.23624876153814608,50.374272912927246,0.5
20,7,Riker Lynch,2.5,4.0,5.0,0.3248536966306951,34.53947692039797,0.5
20,7,Rumer Willis,2.5,2.0,6.0,0.26759953682715454,29.78387541392986,0.5
20,7,Robert Herjavec,0.5,0.0,6.0,0.02857142857142857,3.3813400515650827,0.5
20,7,Chris Soules,0.5,1.0,5.5,0.1608656538481843,0.0,0.5
20,8,Rumer Willis,5.0,5.0,5.0,0.0,100.0,0.5
20,8,Riker Lynch,4.0,4.0,5.0,0.0665480681336479,77.19607068830568,0.5
20,8,Nastia Liukin,3.0,3.0,5.0,0.13259365983213406,54.41585430646015,0.5
20,8,Chris Soules,2.0,1.0,4.5,0.42339595136808156,5.298184305268455,0.5
20,8,Noah Galloway,1.0,2.0,4.5,0.5356643542823365,0.0,0.5
20,8,Robert Herjavec,0.0,0.0,5.0,0.0,1.6830766022433448,0.5
20,9,Riker Lynch,2.5,3.0,2.5,0.6456891040559981,99.99999999999999,0.5
20,9,Nastia Liukin,2.5,2.0,3.0,0.6457062375310102,85.88271749039407,0.5
20,9,Rumer Willis,1.0,1.0,3.0,0.29606143999471896,37.144657302718265,0.5
20,9,Noah Galloway,0.0,0.0,3.0,0.0,0.0,0.5
20,10,Riker Lynch,1.5,1.0,2.0,0.6666293612784481,69.23288781680567,0.5
20,10,Rumer Willis,1.5,2.0,1.5,0.6666293582216932,99.99999999999999,0.5
20,10,Noah Galloway,0.0,0.0,2.0,0.0,0.0,0.5
21,1,Nick Carter,11.5,11.0,12.0,0.020938183758012142,100.0,0.75
21,1,Bindi Irwin,11.5,12.0,11.5,0.015384615384615385,99.81252248555577,0.75
21,1,Carlos PenaVega,9.5,10.0,11.5,0.022652716644454885,81.72471705404651,0.75
21,1,Tamar Braxton,9.5,9.0,12.0,0.03005375247465375,81.82692271319667,0.75
21,1,Alexa PenaVega,7.5,7.0,12.0,0.12548497138027098,59.669853391552884,0.75
21,1,Alek Skarlatos,7.5,8.0,11.5,0.11125879286674777,59.882669562482,0.75
21,1,Andy Grammer,5.5,5.0,12.0,0.35715431983470736,31.224566095813582,0.75
21,1,Hayes Grier,5.5,6.0,11.5,0.32875946728712613,32.09135271558196,0.75
21,1,Gary Busey,3.0,2.0,12.0,0.1805709023392166,16.075020287721966,0.75
21,1,Victor Espinoza,3.0,4.0,11.0,0.1793409572910694,15.24417281096522,0.75
21,1,Paula Deen,3.0,3.0,11.5,0.14973920871433186,17.05428193862195,0.75
21,1,Chaka Khan,1.0,1.0,12.0,0.04999933708230147,6.568395794597357,0.75
21,1,Kim Zolciak-Biermann,0.0,0.0,12.0,0.0,0.0,0.75
21,2,Tamar Braxton,12.0,11.0,11.5,0.035177705550997376,100.0,0.75
21,2,Bindi Irwin,11.0,12.0,11.5,0.06234817813765146,94.30831511769166,0.75
21,2,Alexa PenaVega,10.0,7.0,10.5,0.14512819920969966,67.41175270791459,0.75
21,2,Carlos PenaVega,7.5,10.0,10.0,0.17382913258691962,53.43967278954496,0.75
21,2,Alek Skarlatos,7.5,9.0,10.5,0.1312865723267317,55.84687511081005,0.75
21,2,Nick Carter,7.5,8.0,11.0,0.10040160482094558,57.71605423339074,0.75
21,2,Hayes Grier,7.5,6.0,12.0,0.07111868661715365,59.955066166936035,0.75
21,2,Andy Grammer,5.0,5.0,12.0,0.33392431423906205,28.965754610195223,0.75
21,2,Victor Espinoza,3.0,4.0,11.0,0.24691659610245634,12.124119058187985,0.75
21,2,Kim Zolciak-Biermann,3.0,3.0,11.5,0.21894158251244755,13.858997493930955,0.75
21,2,Paula Deen,3.0,2.0,12.0,0.25090405739774113,12.827630792279365,0.75
21,2,Gary Busey,1.0,1.0,12.0,0.09471310457857689,4.504201971241052,0.75
21,2,Chaka Khan,0.0,0.0,12.0,0.0,0.0,0.75
21,3,Alexa PenaVega,8.5,8.0,9.0,0.020257800679984603,100.0,0.75
21,3,Nick Carter,8.5,9.0,8.5,0.020000000000000004,99.4095854653309,0.75
21,3,Alek Skarlatos,6.5,7.0,8.5,0.13010612036947755,69.98549983001688,0.75
21,3,Tamar Braxton,6.5,6.0,9.0,0.1269759836943443,70.73930718363307,0.75
21,3,Bindi Irwin,5.0,5.0,9.0,0.14429177529000042,53.32589266902509,0.75
21,3,Carlos PenaVega,4.0,4.0,9.0,0.16887023099005546,40.08357346521517,0.75
21,3,Hayes Grier,3.0,3.0,9.0,0.0925246433378762,31.708600441213957,0.75
21,3,Andy Grammer,2.0,2.0,9.0,0.11603995599575276,18.517554304287412,0.75
21,3,Gary Busey,1.0,1.0,9.0,0.18637290597223724,3.0685957752157815,0.75
21,3,Paula Deen,0.0,0.0,9.0,0.0,0.0,0.75
21,4,Bindi Irwin,9.0,9.0,9.0,0.0,100.0,0.6
21,4,Tamar Braxton,7.0,7.0,8.5,0.046244819894910895,72.38911911578174,0.6
21,4,Nick Carter,7.0,8.0,8.0,0.08860029331753305,71.61776474144297,0.6
21,4,Hayes Grier,7.0,6.0,9.0,0.08563027041435609,69.52754353713974,0.6
21,4,Carlos PenaVega,5.0,5.0,9.0,0.13431827913297203,49.58585426075678,0.6
21,4,Alek Skarlatos,4.0,4.0,9.0,0.15796014577503956,37.42399352110934,0.6
21,4,Andy Grammer,3.0,3.0,9.0,0.10523229542949418,28.656342425355806,0.6
21,4,Alexa PenaVega,2.0,2.0,9.0,0.00861911428091484,21.839150476403784,0.6
21,4,Paula Deen,1.0,1.0,9.0,0.09904211709404277,6.7092392402647665,0.6
21,4,Gary Busey,0.0,0.0,9.0,0.0,0.0,0.6
21,5,Alexa PenaVega,8.0,8.0,8.0,0.0,100.0,0.6
21,5,Carlos PenaVega,7.0,7.0,8.0,0.04285668388250474,86.05725636088876,0.6
21,5,Bindi Irwin,6.0,6.0,8.0,0.12845911796482873,70.25571989704045,0.6
21,5,Andy Grammer,5.0,4.0,7.5,0.2112963508928011,46.119038993964026,0.6
21,5,Nick Carter,4.0,5.0,7.5,0.2571175794726296,41.710684056575,0.6
21,5,Hayes Grier,3.0,2.0,7.5,0.4267682572942866,12.591020249142797,0.6
21,5,Alek Skarlatos,1.5,3.0,7.0,0.49409557451944974,0.0,0.6
21,5,Tamar Braxton,1.5,1.0,8.0,0.39991820009678625,1.6794642614268056,0.6
21,5,Paula Deen,0.0,0.0,8.0,0.0,3.3669849674223102,0.6
21,6,Andy Grammer,7.0,6.0,8.0,0.0445440182113656,96.1248465859499,0.6
21,6,Tamar Braxton,7.0,7.0,7.5,4.885205177851404e-05,100.0,0.6
21,6,Bindi Irwin,7.0,8.0,7.0,0.044444444444444446,99.10898079515424,0.6
21,6,Nick Carter,5.0,5.0,8.0,0.03736925126982222,72.67918364042932,0.6
21,6,Carlos PenaVega,4.0,4.0,8.0,0.07472454083481159,55.78227983017705,0.6
21,6,Hayes Grier,3.0,3.0,8.0,0.2869243600550897,29.510507097899453,0.6
21,6,Alexa PenaVega,1.5,1.0,8.0,0.36508324463415587,0.0,0.6
21,6,Alek Skarlatos,1.5,2.0,7.5,0.38080768328434006,0.6462797241451563,0.6
21,6,Paula Deen,0.0,0.0,8.0,0.0,0.21297910316521207,0.6
21,7,Bindi Irwin,7.0,7.0,7.0,0.0,100.0,0.5
21,7,Carlos PenaVega,5.0,6.0,6.0,0.2860122569405848,56.9251539684304,0.5
21,7,Andy Grammer,5.0,4.0,7.0,0.26955540574821274,51.963181451510266,0.5
21,7,Hayes Grier,5.0,5.0,6.5,0.22678306918554636,56.77563112294645,0.5
21,7,Alexa PenaVega,3.0,3.0,7.0,0.25293911401373226,31.294211930800806,0.5
21,7,Tamar Braxton,1.5,1.0,7.0,0.15868351626495855,10.603039256459036,0.5
21,7,Nick Carter,1.5,2.0,6.5,0.378730681467557,3.400883132911683,0.5
21,7,Alek Skarlatos,0.0,0.0,7.0,0.0,0.0,0.5
21,8,Nick Carter,6.0,6.0,6.0,0.0,100.0,0.5
21,8,Carlos PenaVega,5.0,5.0,6.0,0.2658293129229711,72.10411783985808,0.5
21,8,Tamar Braxton,3.5,3.0,6.0,0.35147574468240544,40.28229646412671,0.5
21,8,Bindi Irwin,3.5,4.0,5.5,0.3600339826264706,43.09754808935949,0.5
21,8,Alexa PenaVega,2.0,2.0,6.0,0.35987814740993446,19.91555800051214,0.5
21,8,Alek Skarlatos,1.0,1.0,6.0,0.4474904808155231,0.0,0.5
21,8,Andy Grammer,0.0,0.0,6.0,0.0,4.0456488821245795,0.5
21,9,Alexa PenaVega,4.5,4.0,5.0,0.03413973553712143,95.37905342587894,0.5
21,9,Bindi Irwin,4.5,5.0,4.5,0.03333333333333333,100.0,0.5
21,9,Nick Carter,3.0,3.0,5.0,0.26362382681906166,54.17168914494857,0.5
21,9,Carlos PenaVega,2.0,2.0,5.0,0.31154988871225964,28.656299018091012,0.5
21,9,Alek Skarlatos,1.0,1.0,5.0,0.38756343909278734,1.598346594446462,0.5
21,9,Tamar Braxton,0.0,0.0,5.0,0.0,0.0,0.5
21,10,Carlos PenaVega,2.5,2.0,3.0,0.05019906092520679,91.5477427223489,0.5
21,10,Bindi Irwin,2.5,3.0,2.5,0.05,100.0,0.5
21,10,Alek Skarlatos,1.0,1.0,3.0,0.2856282648042411,22.911171996338158,0.5
21,10,Nick Carter,0.0,0.0,3.0,0.0,0.0,0.5
21,11,Carlos PenaVega,2.0,1.0,2.0,0.6986249791066939,50.06764888507441,0.5
21,11,Nick Carter,2.0,0.0,2.5,0.8,0.0,0.5
21,11,Bindi Irwin,2.0,2.0,1.5,0.5978616912630969,99.99999999999999,0.5
21,11,Alek Skarlatos,0.0,3.0,1.5,0.3034332696463935,96.00308621629928,0.5
22,1,Nyle DiMarco,10.0,11.0,10.0,0.03333333333333333,98.00066231548858,0.75
22,1,Ginger Zee,10.0,10.0,10.5,0.003414994905569979,100.0,0.75
22,1,Wanya Morris,10.0,9.0,11.0,0.04310049745917395,98.54919352474273,0.75
22,1,Von Miller,6.5,6.5,10.5,0.0028473466242784793,63.884584346883905,0.75
22,1,Antonio Brown,6.5,6.5,10.5,0.0028473466242784793,63.884584346883905,0.75
22,1,Paige VanZant,6.5,8.0,9.5,0.05423119863740214,59.014059967210606,0.75
22,1,Marla Maples,6.5,5.0,11.0,0.24867535879076252,50.924802670157256,0.75
22,1,Kim Fields,3.5,3.0,11.0,0.4153674654375987,14.263652167782883,0.75
22,1,Jodie Sweetin,3.5,4.0,10.5,0.3950811596058206,14.75287341540987,0.75
22,1,Mischa Barton,2.0,2.0,11.0,0.1787683089718814,11.792217467408703,0.75
22,1,Doug Flutie,1.0,1.0,11.0,0.11993542148973167,4.381734326480487,0.75
22,1,Geraldo Rivera,0.0,0.0,11.0,0.0,0.0,0.75
22,2,Paige VanZant,10.5,11.0,10.5,0.016666666666666666,99.68915875054806,0.75
22,2,Wanya Morris,10.5,10.0,11.0,0.02042812829284221,100.0,0.75
22,2,Jodie Sweetin,8.5,8.0,11.0,0.07815356360961717,77.84281133135764,0.75
22,2,Ginger Zee,8.5,9.0,10.5,0.14172478295558497,74.38709707574138,0.75
22,2,Doug Flutie,5.5,4.0,11.0,0.36427899398726515,32.854713478120445,0.75
22,2,Von Miller,5.5,6.0,10.0,0.045690500529071344,46.76181107178701,0.75
22,2,Nyle DiMarco,5.5,7.0,9.5,0.16073977514633736,40.90173768335203,0.75
22,2,Marla Maples,5.5,5.0,10.5,0.1944427473463851,40.300642059552985,0.75
22,2,Kim Fields,2.5,2.0,11.0,0.3328518955148529,7.563637858567768,0.75
22,2,Antonio Brown,2.5,3.0,10.5,0.28314940835503416,9.398540533021599,0.75
22,2,Mischa Barton,1.0,1.0,11.0,0.10849473048572843,4.663110432191062,0.75
22,2,Geraldo Rivera,0.0,0.0,11.0,0.0,0.0,0.75
22,3,Nyle DiMarco,10.0,10.0,10.0,0.0,100.0,0.75
22,3,Wanya Morris,9.0,9.0,10.0,0.08109580979207642,86.43178436914863,0.75
22,3,Jodie Sweetin,7.5,7.0,10.0,0.1691637979766175,66.30679288902883,0.75
22,3,Paige VanZant,7.5,8.0,9.5,0.18358058033870447,65.17245446509699,0.75
22,3,Kim Fields,6.0,5.0,9.5,0.06033353961142582,51.84532425709726,0.75
22,3,Ginger Zee,4.5,6.0,9.0,0.27386224925155606,30.70006103293151,0.75
22,3,Marla Maples,4.5,4.0,10.0,0.062636454989654,40.993995980455225,0.75
22,3,Doug Flutie,2.0,1.0,10.0,0.18909502029557648,9.179819106994636,0.75
22,3,Von Miller,2.0,3.0,9.0,0.0389266074598214,14.787229271767853,0.75
22,3,Antonio Brown,2.0,2.0,9.5,0.05301383227714931,14.667391379805428,0.75
22,3,Mischa Barton,0.0,0.0,10.0,0.0,0.0,0.75
22,4,Paige VanZant,8.5,9.0,8.5,0.020000000000000004,100.0,0.6
22,4,Ginger Zee,8.5,8.0,9.0,0.02012368372475429,98.79213059015602,0.6
22,4,Antonio Brown,6.5,6.0,9.0,0.06700327068183232,72.49984275568114,0.6
22,4,Wanya Morris,6.5,7.0,8.5,0.06816756132155477,73.6457903210791,0.6
22,4,Nyle DiMarco,5.0,5.0,9.0,0.09683949947231975,55.440408679215395,0.6
22,4,Kim Fields,3.5,3.0,9.0,0.09530230085720873,35.081620151095734,0.6
22,4,Von Miller,3.5,4.0,8.5,0.18359916797046183,32.03850153988167,0.6
22,4,Marla Maples,2.0,1.0,8.5,0.1000947905512593,10.81275045426638,0.6
22,4,Jodie Sweetin,1.0,2.0,8.5,0.0787278304532219,9.436161997441257,0.6
22,4,Doug Flutie,0.0,0.0,9.0,0.0,0.0,0.6
22,5,Nyle DiMarco,8.0,8.0,8.0,0.0,100.0,0.6
22,5,Jodie Sweetin,7.0,7.0,8.0,0.1084893401830126,83.48712974528289,0.6
22,5,Ginger Zee,6.0,6.0,8.0,0.27082860225402533,64.67218216630995,0.6
22,5,Paige VanZant,5.0,5.0,8.0,0.3241036718658921,50.519714968843815,0.6
22,5,Wanya Morris,4.0,4.0,8.0,0.3589401922174753,37.155493411409594,0.6
22,5,Von Miller,3.0,3.0,8.0,0.3674755905068265,24.915641483106445,0.6
22,5,Kim Fields,1.5,2.0,7.5,0.13166077868229242,15.996751174945198,0.6
22,5,Doug Flutie,1.5,0.0,7.5,0.17575757575757572,4.611646910207821,0.6
22,5,Antonio Brown,0.0,1.0,7.5,0.1447437887486826,0.0,0.6
22,6,Wanya Morris,8.0,8.0,8.0,0.0,100.0,0.6
22,6,Paige VanZant,7.0,7.0,8.0,0.07497930404670727,84.12593131789819,0.6
22,6,Antonio Brown,6.0,6.0,8.0,0.14736855901960103,68.36841484411796,0.6
22,6,Jodie Sweetin,4.5,4.0,8.0,0.3096119824338489,39.8174607904768,0.6
22,6,Nyle DiMarco,4.5,5.0,7.5,0.31834409040194295,40.674515931912566,0.6
22,6,Kim Fields,2.0,1.0,8.0,0.258167032103604,8.382483555337828,0.6
22,6,Von Miller,2.0,2.0,7.5,0.3211696058635725,6.797367736139237,0.6
22,6,Ginger Zee,2.0,3.0,7.0,0.3957400771296089,4.6916965291676105,0.6
22,6,Doug Flutie,0.0,0.0,8.0,0.0,0.0,0.6
22,7,Nyle DiMarco,7.0,7.0,7.0,0.0,100.0,0.5
22,7,Paige VanZant,5.0,6.0,6.0,0.16879264728506221,62.28376469554002,0.5
22,7,Ginger Zee,5.0,5.0,6.5,0.11760426195173562,61.76666231077782,0.5
22,7,Wanya Morris,5.0,4.0,7.0,0.1651368688134991,56.736600282811466,0.5
22,7,Kim Fields,2.0,1.0,7.0,0.11073940275877131,16.3661987310276,0.5
22,7,Von Miller,2.0,3.0,6.0,0.3693849343526009,10.256688715309664,0.5
22,7,Antonio Brown,2.0,2.0,6.5,0.3112040396378329,10.059243902270499,0.5
22,7,Jodie Sweetin,0.0,0.0,7.0,0.0,0.0,0.5
22,8,Jodie Sweetin,4.5,4.0,5.0,0.034337232953150484,95.36820688586819,0.5
22,8,Ginger Zee,4.5,5.0,4.5,0.03333333333333333,100.0,0.5
22,8,Nyle DiMarco,3.0,3.0,5.0,0.11696553648879959,62.22614902578676,0.5
22,8,Paige VanZant,2.0,2.0,5.0,0.22884132424893913,33.19864580783859,0.5
22,8,Antonio Brown,1.0,1.0,5.0,0.22231289856569103,10.673891154286986,0.5
22,8,Wanya Morris,0.0,0.0,5.0,0.0,0.0,0.5
22,9,Wanya Morris,4.0,4.0,4.0,0.09768775065081171,100.0,0.5
22,9,Paige VanZant,3.0,3.0,4.0,0.020778208245548234,77.75914770356536,0.5
22,9,Nyle DiMarco,2.0,2.0,4.0,0.21504251206295927,41.26333561725146,0.5
22,9,Ginger Zee,1.0,1.0,4.0,0.24114998264736162,13.60712561469313,0.5
22,9,Antonio Brown,0.0,0.0,4.0,0.0,0.0,0.5
22,10,Paige VanZant,2.0,2.0,2.0,0.5999951293915501,100.0,0.5
22,10,Nyle DiMarco,1.0,1.0,2.0,0.2999523933569459,50.00423479367835,0.5
22,10,Ginger Zee,0.0,0.0,2.0,0.0,0.0,0.5
23,1,Laurie Hernandez,11.5,12.0,11.5,0.015384615384615385,99.56843792231217,0.75
23,1,James Hinchcliffe,11.5,11.0,12.0,0.015627019842089817,99.99999999999999,0.75
23,1,Marilu Henner,9.5,9.0,12.0,0.0676707500223305,79.89481342670985,0.75
23,1,Jana Kramer,9.5,10.0,11.5,0.19219174793583754,73.71874402696348,0.75
23,1,Calvin Johnson Jr.,7.5,8.0,11.5,0.10427377163125147,60.05784345766654,0.75
23,1,Babyface,7.5,7.0,12.0,0.094474270406323,60.95176709029545,0.75
23,1,Vanilla Ice,5.5,5.0,12.0,0.2087132765827374,37.98291046979783,0.75
23,1,Terra Jole,5.5,6.0,11.5,0.16876044403325155,39.37974390394716,0.75
23,1,Ryan Lochte,3.5,3.5,12.0,0.20190804436107518,21.694126821430913,0.75
23,1,Amber Rose,3.5,3.5,12.0,0.20190804436107518,21.694126821430913,0.75
23,1,Jake T. Austin,1.5,2.0,11.5,0.12346400036593717,6.047484965359504,0.75
23,1,Maureen McCormick,1.5,1.0,12.0,0.12425173561037202,6.453938264037586,0.75
23,1,Rick Perry,0.0,0.0,12.0,0.0,0.0,0.75
23,2,Laurie Hernandez,12.0,12.0,12.0,0.0,100.0,0.75
23,2,Terra Jole,11.0,11.0,12.0,0.056486809482458676,89.2189049224268,0.75
23,2,Babyface,10.0,8.0,11.0,0.14230012282183752,68.00032801105372,0.75
23,2,James Hinchcliffe,8.5,10.0,11.0,0.21417748111522966,59.67730915167338,0.75
23,2,Jana Kramer,8.5,9.0,11.5,0.1783951689716153,61.64454267789667,0.75
23,2,Calvin Johnson Jr.,7.0,7.0,12.0,0.1651817789266094,51.17545624651359,0.75
23,2,Marilu Henner,6.0,6.0,12.0,0.1684438949684217,42.700764551368394,0.75
23,2,Maureen McCormick,4.5,4.0,12.0,0.24219362189587812,25.963276384511946,0.75
23,2,Vanilla Ice,4.5,5.0,11.5,0.19062986779290486,27.781039062307443,0.75
23,2,Jake T. Austin,2.0,1.0,12.0,0.14543369765179154,8.281206435089034,0.75
23,2,Ryan Lochte,2.0,2.5,11.5,0.12759403575824985,9.679258450475828,0.75
23,2,Amber Rose,2.0,2.5,11.5,0.12759403575824985,9.679258450475828,0.75
23,2,Rick Perry,0.0,0.0,12.0,0.0,0.0,0.75
23,3,Calvin Johnson Jr.,11.0,11.0,11.0,0.0,100.0,0.75
23,3,Laurie Hernandez,10.0,10.0,11.0,0.06650578366831207,87.75674653488703,0.75
23,3,Terra Jole,9.0,9.0,11.0,0.12864321023264666,75.70809019930057,0.75
23,3,James Hinchcliffe,8.0,8.0,11.0,0.1933687096257034,63.54414302748272,0.75
23,3,Maureen McCormick,6.5,5.0,10.5,0.12009522218703104,46.622904165523224,0.75
23,3,Marilu Henner,6.5,6.0,10.0,0.07334426252226366,48.241487297009435,0.75
23,3,Jana Kramer,5.0,7.0,10.0,0.3276208983271689,28.793686560691533,0.75
23,3,Ryan Lochte,3.0,2.5,11.0,0.08828525952328421,20.66210874576766,0.75
23,3,Amber Rose,3.0,2.5,11.0,0.08828525952328421,20.66210874576766,0.75
23,3,Babyface,3.0,4.0,10.0,0.07785468926090233,19.038619354821588,0.75
23,3,Rick Perry,0.5,0.0,11.0,0.016666666666666666,0.6509473509781094,0.75
23,3,Vanilla Ice,0.5,1.0,10.5,0.020862602415458828,0.0,0.75
23,4,Laurie Hernandez,10.0,10.0,10.0,0.0,100.0,0.6
23,4,James Hinchcliffe,9.0,9.0,10.0,0.09927122613209705,85.63206605018773,0.6
23,4,Terra Jole,8.0,8.0,10.0,0.2387828595078623,69.49355418165405,0.6
23,4,Maureen McCormick,6.5,4.0,9.0,0.13496196885133172,43.06167337054139,0.6
