season,week,celebrity_name,week_total_score,is_eliminated,elimination_prob,predicted_fan_vote_score
19,week1,Janel Parrish,29.0,0,0.871325114052859,12.867488594714105
19,week10,Janel Parrish,39.0,0,0.001688631985823648,99.83113680141763
19,week11,Janel Parrish,38.9998,0,0.00017289324409269462,99.98271067559074
19,week2,Janel Parrish,34.0,0,0.0008313514063129996,99.9168648593687
19,week3,Janel Parrish,40.0,0,0.003008586092886014,99.6991413907114
19,week4,Janel Parrish,36.0,0,0.00013806997416118227,99.98619300258387
19,week5,Janel Parrish,33.0,0,0.00016379113500445747,99.98362088649955
19,week6,Janel Parrish,33.0,0,0.0010009211035530293,99.8999078896447
19,week7,Janel Parrish,33.5,0,0.005557560941767845,99.44424390582321
19,week8,Janel Parrish,35.49998,0,0.006341522638996509,99.36584773610035
19,week9,Janel Parrish,38.5,0,0.01007314813113529,98.99268518688648
19,week1,Jonathan Bennett,30.0,1,0.9508736487431828,4.912635125681719
19,week2,Jonathan Bennett,30.0,0,0.19340525069545939,80.65947493045407
19,week3,Jonathan Bennett,32.0,0,0.029669947206233574,97.03300527937664
19,week4,Jonathan Bennett,24.0,0,0.11054350706884405,88.9456492931156
19,week5,Jonathan Bennett,24.0,0,0.023882698203467955,97.6117301796532
19,week6,Jonathan Bennett,32.0,1,0.037451034003856895,96.25489659961431
19,week1,Lea Thompson,32.0,1,0.9943691662295941,0.5630833770405852
19,week2,Lea Thompson,35.0,0,0.0015232301982223367,99.84767698017777
19,week3,Lea Thompson,31.0,0,0.005144306221618902,99.48556937783812
19,week4,Lea Thompson,39.0,0,0.006221468501745325,99.37785314982547
19,week5,Lea Thompson,34.0,0,0.0011814597094986796,99.88185402905013
19,week6,Lea Thompson,32.0,0,0.003748226069690692,99.62517739303092
19,week7,Lea Thompson,35.0,0,0.07669122929024094,92.3308770709759
19,week8,Lea Thompson,32.0,0,0.005511463768749039,99.4488536231251
19,week9,Lea Thompson,35.0,0,0.013196671307667635,98.68033286923324
19,week1,Lolo Jones,22.0,1,0.9925119530430524,0.7488046956947603
19,week1,Michael Waltrip,25.0,1,0.9672140882490469,3.2785911750953134
19,week2,Michael Waltrip,24.0,0,0.3659086174635918,63.40913825364082
19,week3,Michael Waltrip,28.0,0,0.017111187399988226,98.28888126000118
19,week4,Michael Waltrip,25.0,0,0.15307443760985437,84.69255623901456
19,week5,Michael Waltrip,20.0,0,0.05419918917597623,94.58008108240237
19,week6,Michael Waltrip,30.0,0,0.021844424248192093,97.81555757518079
19,week7,Michael Waltrip,28.0,0,0.5433380674785253,45.666193252147465
19,week8,Michael Waltrip,25.0,1,0.19296855971117177,80.70314402888282
19,week1,Randy Couture,31.0,1,0.9159209056455612,8.407909435443884
19,week2,Randy Couture,28.0,0,0.053222348232149795,94.67776517678502
19,week3,Randy Couture,26.0,1,0.03299490508711921,96.70050949128807
19,week1,Sadie Robertson,34.0,0,0.2019358286497129,79.80641713502871
19,week10,Sadie Robertson,37.0,0,0.0034016701567611777,99.65983298432388
19,week11,Sadie Robertson,39.3332,0,0.0001083551770781946,99.98916448229218
19,week2,Sadie Robertson,31.0,0,0.00458705827591401,99.5412941724086
19,week3,Sadie Robertson,32.0,0,0.030896815604481157,96.91031843955187
19,week4,Sadie Robertson,37.0,0,0.0009732559626096769,99.90267440373903
19,week5,Sadie Robertson,36.0,0,0.0003016220411092083,99.96983779588908
19,week6,Sadie Robertson,35.0,0,0.004308881391528361,99.56911186084716
19,week7,Sadie Robertson,31.0,0,0.004355698456398345,99.56443015436017
19,week8,Sadie Robertson,38.0,0,0.004602803634615826,99.53971963653842
19,week9,Sadie Robertson,36.5,0,0.269256325389247,73.0743674610753
19,week1,Tavis Smiley,29.0,1,0.921952904148789,7.804709585121095
19,week2,Tavis Smiley,28.0,1,0.09735666090286389,90.26433390971361
19,week1,Tommy Chong,27.0,0,0.7645182390375498,23.548176096245022
19,week10,Tommy Chong,31.0,1,0.8141376935787089,18.58623064212911
19,week2,Tommy Chong,28.0,0,0.06108280971663456,93.89171902833654
19,week3,Tommy Chong,34.0,0,0.022066427835490697,97.79335721645093
19,week4,Tommy Chong,28.0,0,0.023406816652991054,97.6593183347009
19,week5,Tommy Chong,23.0,0,0.03853109910217318,96.14689008978267
19,week6,Tommy Chong,28.0,0,0.10302004272893799,89.6979957271062
19,week7,Tommy Chong,30.0,0,0.05424853495793724,94.57514650420627
19,week8,Tommy Chong,29.0,0,0.04544271259452764,95.45572874054724
19,week9,Tommy Chong,28.5,0,0.31121907128303755,68.87809287169624
20,week1,Charlotte McKinney,22.0,1,0.9954408139225668,0.45591860774332194
20,week2,Charlotte McKinney,26.0,0,0.7196787198815398,28.032128011846027
20,week3,Charlotte McKinney,22.0,1,0.95837850957183,4.162149042816998
20,week1,Chris Soules,26.0,1,0.9188242194916906,8.117578050830943
20,week2,Chris Soules,21.0,0,0.16430310498201176,83.56968950179883
20,week3,Chris Soules,28.0,0,0.13304207980021784,86.69579201997821
20,week4,Chris Soules,27.0,0,0.10910876723985549,89.08912327601445
20,week5,Chris Soules,27.0,0,0.11116623210471593,88.8833767895284
20,week6,Chris Soules,35.0,0,0.09711457468645096,90.28854253135489
20,week7,Chris Soules,31.0,0,0.2471536757320061,75.28463242679939
20,week8,Chris Soules,32.0,1,0.5504558070972068,44.954419290279326
20,week1,Michael Sam,26.0,1,0.9256870101438606,7.431298985613943
20,week2,Michael Sam,28.0,0,0.046882885518796165,95.31171144812038
20,week3,Michael Sam,24.0,0,0.15680240440591592,84.3197595594084
20,week4,Michael Sam,30.0,1,0.04415772205415874,95.58422779458414
20,week1,Nastia Liukin,30.0,1,0.6469449887654299,35.305501123457006
20,week2,Nastia Liukin,34.0,0,0.001322253021032426,99.86777469789676
20,week3,Nastia Liukin,34.0,0,0.001592114888515314,99.84078851114847
20,week4,Nastia Liukin,36.0,0,0.001334682840997587,99.86653171590024
20,week5,Nastia Liukin,38.0,0,0.0001608513648759203,99.98391486351241
20,week6,Nastia Liukin,36.5,0,0.004527664099332339,99.54723359006677
20,week7,Nastia Liukin,35.8125,0,0.015010987160264111,98.49890128397358
20,week8,Nastia Liukin,38.0,0,0.003779975534304209,99.62200244656958
20,week9,Nastia Liukin,40.0,0,2.4420959530689164e-05,99.99755790404693
20,week1,Noah Galloway,26.0,0,0.9188242194916906,8.117578050830943
20,week10,Noah Galloway,36.0,0,0.005105556824895096,99.48944431751049
20,week2,Noah Galloway,27.0,0,0.0001960129122343036,99.98039870877658
20,week3,Noah Galloway,30.0,0,0.020478668892582153,97.95213311074178
20,week4,Noah Galloway,32.0,0,0.006473990087426608,99.35260099125733
20,week5,Noah Galloway,28.0,0,0.02174660869121247,97.82533913087875
20,week6,Noah Galloway,34.0,0,0.0916742508420246,90.83257491579754
20,week7,Noah Galloway,38.0,0,0.003201851005956875,99.67981489940432
20,week8,Noah Galloway,31.5,0,0.17347206069712856,82.65279393028715
20,week9,Noah Galloway,38.0,0,0.00023876260120506157,99.9761237398795
20,week1,Patti LaBelle,25.0,1,0.750172826946697,24.982717305330304
20,week2,Patti LaBelle,28.0,0,0.01798107507195347,98.20189249280466
20,week3,Patti LaBelle,22.0,0,0.3568393878826044,64.31606121173957
20,week4,Patti LaBelle,30.0,0,0.06591808781402335,93.40819121859766
20,week5,Patti LaBelle,27.0,0,0.09230855274445639,90.76914472555437
20,week6,Patti LaBelle,34.0,1,0.10547033902883304,89.45296609711669
20,week1,Redfoo,22.0,1,0.9648481938510879,3.5151806148912113
20,week2,Redfoo,31.0,1,0.13017944995175998,86.982055004824
20,week1,Riker Lynch,31.0,0,0.03189049775182393,96.8109502248176
20,week10,Riker Lynch,40.0,0,6.409386435151216e-05,99.99359061356485
20,week2,Riker Lynch,32.0,0,0.00043025211121445084,99.95697478887855
20,week3,Riker Lynch,34.0,0,0.0003666931686841871,99.96333068313157
20,week4,Riker Lynch,34.0,0,0.00021764221649588018,99.97823577835041
20,week5,Riker Lynch,38.0,0,4.352670758522213e-05,99.99564732924148
20,week6,Riker Lynch,38.0,0,0.0023461274464935265,99.76538725535065
20,week7,Riker Lynch,37.0,0,0.00027905737532520633,99.97209426246748
20,week8,Riker Lynch,39.0,0,0.012768074646887815,98.72319253531123
20,week9,Riker Lynch,40.0,0,3.7025688803150904e-06,99.99962974311197
20,week1,Robert Herjavec,28.0,1,0.38046088656869065,61.953911343130926
20,week2,Robert Herjavec,28.0,0,0.037729896514756965,96.2270103485243
20,week3,Robert Herjavec,29.0,0,0.051932627269570146,94.80673727304298
20,week4,Robert Herjavec,34.0,0,0.021722920533143297,97.82770794668568
20,week5,Robert Herjavec,24.0,0,0.09942935402087577,90.05706459791243
20,week6,Robert Herjavec,33.5,0,0.3749636241845461,62.50363758154539
20,week7,Robert Herjavec,31.0,0,0.4295125468941294,57.04874531058706
20,week8,Robert Herjavec,31.0,1,0.4088239569932809,59.117604300671914
20,week1,Rumer Willis,32.0,0,0.038885940959821105,96.11140590401789
20,week10,Rumer Willis,40.0,0,6.409386435151216e-05,99.99359061356485
20,week2,Rumer Willis,32.0,0,0.00043025211121445084,99.95697478887855
20,week3,Rumer Willis,33.0,0,0.001364841191262466,99.86351588087375
20,week4,Rumer Willis,35.0,0,0.001214369059326206,99.87856309406737
20,week5,Rumer Willis,39.0,0,0.00012524491475709225,99.9874755085243
20,week6,Rumer Willis,35.5,0,0.0008910104511976014,99.91089895488024
20,week7,Rumer Willis,37.0,0,0.00027905737532520633,99.97209426246748
20,week8,Rumer Willis,40.0,0,6.616927518585874e-05,99.99338307248141
20,week9,Rumer Willis,39.0,0,6.5601071488792365e-06,99.99934398928512
20,week1,Suzanne Somers,25.0,1,0.750172826946697,24.982717305330304
20,week2,Suzanne Somers,28.0,0,0.01798107507195347,98.20189249280466
20,week3,Suzanne Somers,25.0,0,0.17023421807254685,82.97657819274531
20,week4,Suzanne Somers,28.0,0,0.03889100487868142,96.11089951213185
20,week5,Suzanne Somers,28.0,1,0.08162070144427903,91.8379298555721
20,week1,Willow Shields,25.0,1,0.9150386875747482,8.496131242525184
20,week2,Willow Shields,32.0,0,0.02980709275790479,97.01929072420951
20,week3,Willow Shields,32.0,0,0.025689085102133156,97.43109148978668
20,week4,Willow Shields,39.0,0,0.021100524355434056,97.88994756445659
20,week5,Willow Shields,34.0,0,0.05893765751261351,94.10623424873864
20,week6,Willow Shields,36.5,0,0.01919826773560249,98.08017322643975
20,week7,Willow Shields,39.0,1,0.013640480492995346,98.63595195070046
21,week1,Alek Skarlatos,22.0,0,0.8243246450276048,17.56753549723952
21,week10,Alek Skarlatos,28.5,0,9.74720508278044e-05,99.99025279491723
21,week11,Alek Skarlatos,27.9999,0,0.00024866865447237084,99.97513313455276
21,week2,Alek Skarlatos,22.5,0,0.0026786666182915084,99.73213333817085
21,week3,Alek Skarlatos,33.0,0,0.0009934534364417844,99.90065465635583
21,week4,Alek Skarlatos,24.0,0,0.001717106456144312,99.82828935438557
21,week5,Alek Skarlatos,29.0,0,0.0023537703866582274,99.76462296133418
21,week6,Alek Skarlatos,30.0,0,0.00324554871104637,99.67544512889536
21,week7,Alek Skarlatos,26.5,0,0.019470941091177193,98.05290589088229
21,week8,Alek Skarlatos,25.0,0,0.04945379949214865,95.05462005078513
21,week9,Alek Skarlatos,25.5,0,0.10566383859281368,89.43361614071863
21,week1,Alexa PenaVega,22.0,1,0.794121977250021,20.5878022749979
21,week2,Alexa PenaVega,23.0,0,0.012716514364603809,98.72834856353961
21,week3,Alexa PenaVega,36.0,0,0.00468674227388539,99.53132577261145
21,week4,Alexa PenaVega,21.0,0,0.007843888360473079,99.21561116395269
21,week5,Alexa PenaVega,40.0,0,8.300060499521217e-05,99.99169993950048
21,week6,Alexa PenaVega,30.0,0,0.003464112179118898,99.65358878208811
21,week7,Alexa PenaVega,27.5,0,0.11273568331990898,88.7264316680091
21,week8,Alexa PenaVega,26.9998,0,0.06643377539437123,93.35662246056287
21,week9,Alexa PenaVega,30.0,0,0.0008720360852391803,99.91279639147608
21,week1,Andy Grammer,21.0,1,0.9495080483412632,5.049195165873677
21,week2,Andy Grammer,22.0,0,0.16811213478023873,83.18878652197613
21,week3,Andy Grammer,29.0,0,0.025862354953061554,97.41376450469384
21,week4,Andy Grammer,23.0,0,0.12219782221294025,87.78021777870597
21,week5,Andy Grammer,36.0,0,0.002633892521095008,99.7366107478905
21,week6,Andy Grammer,40.0,0,0.00518997831200255,99.48100216879975
21,week7,Andy Grammer,28.0,0,0.07686236771763831,92.31376322823617
21,week8,Andy Grammer,23.9998,1,0.3312995780988207,66.87004219011793
21,week1,Bindi Irwin,24.0,0,0.209489957111278,79.05100428887219
21,week10,Bindi Irwin,31.5,0,0.00014356259029502897,99.9856437409705
21,week11,Bindi Irwin,30.0,0,8.173054634069075e-05,99.99182694536593
21,week2,Bindi Irwin,24.0,0,0.0013897815123643411,99.86102184876357
21,week3,Bindi Irwin,32.0,0,0.00010573063096583388,99.98942693690341
21,week4,Bindi Irwin,28.0,0,0.0005566230523383362,99.94433769476616
21,week5,Bindi Irwin,37.0,0,9.738168923260688e-05,99.99026183107674
21,week6,Bindi Irwin,40.0,0,0.0006024457619515076,99.93975542380485
21,week7,Bindi Irwin,29.0,0,0.001986511871983434,99.80134881280166
21,week8,Bindi Irwin,28.0,0,4.600664809237023e-05,99.99539933519075
21,week9,Bindi Irwin,30.0,0,0.0020577453791655446,99.79422546208345
21,week1,Carlos PenaVega,23.0,0,0.48664768308734213,51.33523169126579
21,week10,Carlos PenaVega,31.5,0,5.100640006439661e-05,99.99489935999357
21,week11,Carlos PenaVega,30.0,0,0.00014903065908355385,99.98509693409164
21,week2,Carlos PenaVega,22.5,0,0.0007262720356379897,99.9273727964362
21,week3,Carlos PenaVega,31.0,0,2.450688714191751e-05,99.99754931128581
21,week4,Carlos PenaVega,25.0,0,9.810125773844457e-05,99.99018987422616
21,week5,Carlos PenaVega,39.0,0,7.712365315800033e-05,99.9922876346842
21,week6,Carlos PenaVega,38.0,0,0.0008591078889777094,99.91408921110224
21,week7,Carlos PenaVega,28.0,0,0.0019857176858067748,99.80142823141932
21,week8,Carlos PenaVega,28.9998,0,0.0009612887727860379,99.9038711227214
21,week9,Carlos PenaVega,27.0,0,0.005693594584606448,99.43064054153935
21,week1,Chaka Khan,13.0,1,0.9799837562709927,2.0016243729007344
21,week2,Chaka Khan,15.0,1,0.34557775244329897,65.4422247556701
21,week1,Gary Busey,15.0,1,0.9774561382769708,2.2543861723029246
21,week2,Gary Busey,16.5,0,0.34557775244329897,65.4422247556701
21,week3,Gary Busey,25.0,0,0.028799443707305326,97.12005562926946
21,week4,Gary Busey,16.0,1,0.5533623934220055,44.66376065779944
21,week1,Hayes Grier,21.0,1,0.9777572439306862,2.2242756069313807
21,week2,Hayes Grier,22.5,0,0.03773543824056005,96.226456175944
21,week3,Hayes Grier,30.0,0,0.0011894416237057898,99.88105583762942
21,week4,Hayes Grier,27.0,0,0.0014810763076893256,99.85189236923107
21,week5,Hayes Grier,30.0,0,0.007435271890856217,99.25647281091437
21,week6,Hayes Grier,32.0,0,0.03655824617102158,96.34417538289784
21,week7,Hayes Grier,28.0,1,0.05386330659456686,94.61366934054331
21,week1,Kim Zolciak-Biermann,12.0,1,0.9508548778628192,4.914512213718081
21,week2,Kim Zolciak-Biermann,18.5,1,0.5522378604796336,44.776213952036635
21,week1,Nick Carter,24.0,0,0.5377989455909563,46.22010544090437
21,week10,Nick Carter,27.0,0,0.00013921555739791427,99.9860784442602
21,week11,Nick Carter,30.0,0,9.228044623436888e-05,99.99077195537657
21,week2,Nick Carter,22.5,0,0.0023046208842413696,99.76953791157587
21,week3,Nick Carter,36.0,0,0.0030282858985522998,99.69717141014478
21,week4,Nick Carter,27.0,0,0.0008404716487215277,99.91595283512785
21,week5,Nick Carter,35.0,0,0.0009923238138937296,99.90076761861063
21,week6,Nick Carter,39.0,0,0.0007757212111425959,99.92242787888574
21,week7,Nick Carter,27.0,0,0.010336030023904545,98.96639699760954
21,week8,Nick Carter,33.0,0,0.001395677765110215,99.86043222348898
21,week9,Nick Carter,27.5,0,0.008318678736296279,99.16813212637037
21,week1,Paula Deen,15.0,1,0.9774561382769708,2.2543861723029246
21,week2,Paula Deen,18.5,0,0.5471207924758533,45.28792075241467
21,week3,Paula Deen,20.0,0,0.13705483173279495,86.2945168267205
21,week4,Paula Deen,18.0,0,0.5533623934220055,44.66376065779944
21,week5,Paula Deen,26.0,0,0.07903257740860056,92.09674225913994
21,week6,Paula Deen,24.0,1,0.2155775937696493,78.44224062303506
21,week1,Tamar Braxton,23.0,1,0.8555367790187975,14.446322098120245
21,week2,Tamar Braxton,24.5,0,0.008507939089173267,99.14920609108268
21,week3,Tamar Braxton,33.0,0,0.0071570718156246625,99.28429281843754
21,week4,Tamar Braxton,27.0,0,0.0027550690494039104,99.72449309505961
21,week5,Tamar Braxton,29.0,0,0.010952307804607164,98.90476921953928
21,week6,Tamar Braxton,40.0,0,0.005794490981839407,99.42055090181606
21,week7,Tamar Braxton,27.0,0,0.07327353472481359,92.67264652751864
21,week8,Tamar Braxton,28.0,0,0.0009311934293255578,99.90688065706745
21,week9,Tamar Braxton,24.5,0,0.22723377031795014,77.27662296820499
21,week1,Victor Espinoza,15.0,1,0.9765997211540093,2.340027884599072
21,week2,Victor Espinoza,18.5,1,0.5376492253755409,46.23507746244591
22,week1,Antonio Brown,21.0,1,0.85531034457575,14.468965542425005
22,week2,Antonio Brown,19.0,0,0.0013527677970690563,99.8647232202931
22,week3,Antonio Brown,20.0,0,0.17444596863800177,82.55540313619983
22,week4,Antonio Brown,35.0,0,0.002916102896993435,99.70838971030066
22,week5,Antonio Brown,26.0,0,0.009882612604095143,99.01173873959048
22,week6,Antonio Brown,27.0,0,0.008712681995651202,99.12873180043488
22,week7,Antonio Brown,26.0,0,0.26207617519036647,73.79238248096335
22,week8,Antonio Brown,27.0,0,0.024164529109064727,97.58354708909353
22,week9,Antonio Brown,27.5,0,0.00025872272204513974,99.97412772779548
22,week1,Doug Flutie,15.0,1,0.976476074192884,2.352392580711604
22,week2,Doug Flutie,20.0,0,0.05632203360140962,94.36779663985904
22,week3,Doug Flutie,20.0,0,0.13690938962812405,86.30906103718759
22,week4,Doug Flutie,24.0,0,0.3246125646407227,67.53874353592772
22,week5,Doug Flutie,28.0,0,0.14493506775177833,85.50649322482217
22,week6,Doug Flutie,21.0,1,0.5761554453603109,42.384455463968905
22,week1,Geraldo Rivera,13.0,1,0.8945513840656549,10.544861593434508
22,week2,Geraldo Rivera,13.0,1,0.474105411102159,52.589458889784105
22,week1,Ginger Zee,23.0,0,0.37374454459356315,62.62554554064368
22,week10,Ginger Zee,28.3332,0,0.00014604217677878766,99.98539578232212
22,week2,Ginger Zee,21.0,0,0.07596138318668638,92.40386168133136
22,week3,Ginger Zee,21.0,0,0.001789221541046707,99.82107784589533
22,week4,Ginger Zee,36.0,0,0.0024728505398905727,99.75271494601094
22,week5,Ginger Zee,32.0,0,0.005705355644827006,99.4294644355173
22,week6,Ginger Zee,24.0,0,0.003922464486910359,99.60775355130896
22,week7,Ginger Zee,27.5,0,0.0013005632061250001,99.86994367938749
22,week8,Ginger Zee,30.0,0,0.011221779624770882,98.87782203752292
22,week9,Ginger Zee,28.0,0,3.3113017745301755e-05,99.99668869822547
22,week1,Jodie Sweetin,20.0,1,0.7763373605657987,22.36626394342013
22,week2,Jodie Sweetin,21.0,0,0.0889276687043245,91.10723312956755
22,week3,Jodie Sweetin,23.0,0,0.06805312538528101,93.1946874614719
22,week4,Jodie Sweetin,27.0,0,0.014437516866898264,98.55624831331016
22,week5,Jodie Sweetin,35.0,0,0.0012026187886456647,99.87973812113543
22,week6,Jodie Sweetin,25.0,0,0.025985285824039844,97.40147141759601
22,week7,Jodie Sweetin,25.5,0,0.19154165215529703,80.8458347844703
22,week8,Jodie Sweetin,30.0,1,0.1165619041879076,88.34380958120924
22,week1,Kim Fields,20.0,1,0.7781839621891983,22.181603781080174
22,week2,Kim Fields,19.0,0,0.013535322320365908,98.64646776796341
22,week3,Kim Fields,22.0,0,0.03366958338279622,96.63304166172037
22,week4,Kim Fields,32.0,0,0.04708605405677339,95.29139459432267
22,week5,Kim Fields,28.0,0,0.10010177130049631,89.98982286995036
22,week6,Kim Fields,24.0,0,0.06657646343720836,93.34235365627916
22,week7,Kim Fields,26.0,1,0.4360941544864945,56.39058455135056
22,week1,Marla Maples,21.0,1,0.8907467637470179,10.925323625298212
22,week2,Marla Maples,20.0,0,0.05948356978968306,94.0516430210317
22,week3,Marla Maples,21.0,0,0.0749540619956171,92.5045938004383
22,week4,Marla Maples,28.0,1,0.06582390723226257,93.41760927677373
22,week1,Mischa Barton,16.0,1,0.9295547147303668,7.044528526963322
22,week2,Mischa Barton,15.0,0,0.4142923690979788,58.57076309020213
22,week3,Mischa Barton,18.0,1,0.4143690159606723,58.56309840393277
22,week1,Nyle DiMarco,23.0,0,0.5414367862411374,45.85632137588625
22,week10,Nyle DiMarco,28.9998,0,4.205739256703077e-05,99.9957942607433
22,week2,Nyle DiMarco,20.0,0,0.0037351514088668535,99.62648485911332
22,week3,Nyle DiMarco,25.0,0,0.003080982502425145,99.69190174975748
22,week4,Nyle DiMarco,34.0,0,0.010075340952987523,98.99246590470125
22,week5,Nyle DiMarco,37.0,0,0.00031028266432862753,99.96897173356713
22,week6,Nyle DiMarco,25.0,0,0.017991458572151484,98.20085414278485
22,week7,Nyle DiMarco,28.0,0,0.0004925954168641575,99.95074045831358
22,week8,Nyle DiMarco,29.0,0,0.00682246836251823,99.31775316374818
22,week9,Nyle DiMarco,28.5,0,2.609428191316136e-05,99.99739057180868
22,week1,Paige VanZant,21.0,0,0.6283880837025396,37.161191629746035
22,week10,Paige VanZant,29.6666,0,6.765320159448128e-06,99.99932346798406
22,week2,Paige VanZant,24.0,0,0.00016804853122682863,99.9831951468773
22,week3,Paige VanZant,23.0,0,0.003647709362543769,99.63522906374563
22,week4,Paige VanZant,36.0,0,0.00030189835555712464,99.96981016444428
22,week5,Paige VanZant,31.0,0,0.000550686140321554,99.94493138596785
22,week6,Paige VanZant,28.0,0,0.0077249190226277905,99.22750809773721
22,week7,Paige VanZant,27.5,0,0.001177281131181752,99.88227188688182
22,week8,Paige VanZant,28.0,0,0.002001489489537227,99.79985105104628
22,week9,Paige VanZant,29.5,0,1.8595666892260267e-05,99.99814043331078
22,week1,Von Miller,21.0,1,0.85531034457575,14.468965542425005
22,week2,Von Miller,20.0,0,0.09796668785713669,90.20333121428634
22,week3,Von Miller,20.0,0,0.022251133420749265,97.77488665792508
22,week4,Von Miller,32.0,0,0.04244699123835137,95.75530087616487
22,week5,Von Miller,29.0,0,0.02256451056160421,97.74354894383957
22,week6,Von Miller,24.0,0,0.06013833272350593,93.98616672764942
22,week7,Von Miller,26.0,1,0.26207617519036647,73.79238248096335
22,week1,Wanya Morris,23.0,1,0.7870848094368913,21.29151905631087
22,week2,Wanya Morris,24.0,0,0.0299548234210953,97.00451765789046
22,week3,Wanya Morris,24.0,0,0.008685994930466918,99.1314005069533
22,week4,Wanya Morris,35.0,0,0.020044033305494605,97.99559666945053
22,week5,Wanya Morris,30.0,0,0.018274357249292286,98.17256427507077
22,week6,Wanya Morris,29.0,0,0.00629653788555594,99.3703462114444
22,week7,Wanya Morris,27.5,0,0.024784219481533983,97.5215780518466
22,week8,Wanya Morris,25.0,0,0.05453836321452245,94.54616367854776
22,week9,Wanya Morris,30.0,0,2.674663244163395e-05,99.99732533675584
23,week1,Amber Rose,24.0,1,0.7160167219003212,28.39832780996788
23,week2,Amber Rose,24.0,0,0.36491023380271814,63.50897661972819
23,week3,Amber Rose,25.0,0,0.044786464367704316,95.52135356322957
23,week4,Amber Rose,24.0,0,0.3482347220149377,65.17652779850623
23,week5,Amber Rose,24.0,0,0.018396282450349334,98.16037175496507
23,week6,Amber Rose,28.0,1,0.033006289012027075,96.69937109879729
23,week1,Babyface,26.0,1,0.9244129705400372,7.558702945996276
23,week2,Babyface,30.0,0,0.04804559931682008,95.19544006831799
23,week3,Babyface,25.0,0,0.036301379130248154,96.36986208697519
23,week4,Babyface,18.0,1,0.21634641634998278,78.36535836500173
23,week1,Calvin Johnson Jr.,26.0,0,0.9655877245888181,3.441227541118186
23,week10,Calvin Johnson Jr.,28.0,0,0.005545166982487769,99.44548330175122
23,week11,Calvin Johnson Jr.,38.3331,0,0.0009265781686919997,99.9073421831308
23,week2,Calvin Johnson Jr.,28.0,0,0.03408391720308031,96.59160827969197
23,week3,Calvin Johnson Jr.,32.0,0,0.0034298582216907253,99.65701417783093
23,week4,Calvin Johnson Jr.,23.0,0,0.08848314647888476,91.15168535211153
23,week5,Calvin Johnson Jr.,24.0,0,0.0629551395617684,93.70448604382315
23,week6,Calvin Johnson Jr.,37.0,0,0.008808147257684059,99.1191852742316
23,week7,Calvin Johnson Jr.,37.0,0,0.0055551224845085305,99.44448775154915
23,week8,Calvin Johnson Jr.,30.0,0,0.0005977438456407859,99.94022561543592
23,week9,Calvin Johnson Jr.,37.0,0,0.14457765451313748,85.54223454868625
23,week1,Jake T. Austin,22.0,1,0.9789425576441496,2.1057442355850386
23,week2,Jake T. Austin,24.0,1,0.5671389600492402,43.286103995075976
23,week1,James Hinchcliffe,31.0,0,0.017869361666807124,98.2130638333193
23,week10,James Hinchcliffe,29.5,0,1.637042244513877e-05,99.99836295775549
23,week11,James Hinchcliffe,38.9998,0,0.0002576256454999012,99.97423743545001
23,week2,James Hinchcliffe,29.0,0,0.0003170005695947691,99.96829994304053
23,week3,James Hinchcliffe,29.0,0,0.0026135946995984936,99.73864053004014
23,week4,James Hinchcliffe,28.0,0,0.0014553217295085166,99.85446782704915
23,week5,James Hinchcliffe,29.0,0,3.179388345193872e-05,99.9968206116548
23,week6,James Hinchcliffe,38.0,0,9.694375430735893e-05,99.99030562456926
23,week7,James Hinchcliffe,37.0,0,0.0002835429141597681,99.97164570858402
23,week8,James Hinchcliffe,34.9998,0,3.5518988197276295e-05,99.99644810118026
23,week9,James Hinchcliffe,36.0,0,0.002530448263016673,99.74695517369834
23,week1,Jana Kramer,27.0,0,0.59490705604975,40.509294395024995
23,week10,Jana Kramer,29.0,0,0.0005348065494150035,99.9465193450585
23,week11,Jana Kramer,35.5,0,0.0005539917806847108,99.94460082193153
23,week2,Jana Kramer,29.0,0,0.004140189406967188,99.58598105930328
23,week3,Jana Kramer,26.0,0,0.00804510950403606,99.1954890495964
23,week4,Jana Kramer,23.0,0,0.028304327205640533,97.16956727943594
23,week5,Jana Kramer,26.0,0,0.00043552880707407415,99.95644711929259
23,week6,Jana Kramer,40.0,0,0.00023305224215734157,99.97669477578427
23,week7,Jana Kramer,34.5,0,0.0011651478231492099,99.88348521768508
23,week8,Jana Kramer,30.0,0,0.00016738048397604193,99.9832619516024
23,week9,Jana Kramer,40.0,0,0.0007782195119255858,99.92217804880744
23,week1,Laurie Hernandez,31.0,0,0.06372722108397243,93.62727789160276
23,week10,Laurie Hernandez,30.0,0,8.431281716900812e-05,99.99156871828309
23,week11,Laurie Hernandez,39.3332,0,9.637493523687858e-05,99.99036250647632
23,week2,Laurie Hernandez,32.0,0,0.00040869297364991226,99.95913070263501
23,week3,Laurie Hernandez,31.0,0,0.005858916095298173,99.41410839047018
23,week4,Laurie Hernandez,30.0,0,0.0015869125283656665,99.84130874716344
23,week5,Laurie Hernandez,25.0,0,0.003174231324598798,99.68257686754012
23,week6,Laurie Hernandez,37.0,0,0.0014195882940490213,99.8580411705951
23,week7,Laurie Hernandez,34.5,0,0.0006838371528918248,99.93161628471083
23,week8,Laurie Hernandez,33.0,0,0.0023720743198957692,99.76279256801043
23,week9,Laurie Hernandez,40.0,0,0.0012379053130025781,99.87620946869974
